"tripduration","starttime","stoptime","start station id","start station name","start station latitude","start station longitude","end station id","end station name","end station latitude","end station longitude","bikeid","usertype","birth year","gender"
351,"2019-05-02 17:36:48.0590","2019-05-02 17:42:39.3370",3638,"Washington St",40.7242941,-74.0354826,3203,"Hamilton Park",40.727595966,-74.044247311,29515,"Subscriber",1970,2
296,"2019-05-02 17:36:56.4250","2019-05-02 17:41:53.3660",3186,"Grove St PATH",40.71958611647166,-74.04311746358871,3276,"Marin Light Rail",40.71458403535893,-74.04281705617905,29280,"Subscriber",1979,1
1645,"2019-05-02 17:37:22.4390","2019-05-02 18:04:48.1650",3214,"Essex Light Rail",40.7127742,-74.0364857,3198,"Heights Elevator",40.748715945380226,-74.04044330120087,29636,"Subscriber",1962,1
192,"2019-05-02 17:38:37.2580","2019-05-02 17:41:49.6640",3211,"Newark Ave",40.72152515,-74.046304543,3203,"Hamilton Park",40.727595966,-74.044247311,29299,"Subscriber",1985,1
870,"2019-05-02 17:39:51.7700","2019-05-02 17:54:22.0900",3203,"Hamilton Park",40.727595966,-74.044247311,3638,"Washington St",40.7242941,-74.0354826,29481,"Subscriber",1973,2
135,"2019-05-02 17:40:25.3320","2019-05-02 17:42:40.4890",3186,"Grove St PATH",40.71958611647166,-74.04311746358871,3279,"Dixon Mills",40.721630142638354,-74.04996782541275,29441,"Subscriber",1982,1
219,"2019-05-02 17:40:45.9370","2019-05-02 17:44:25.7890",3186,"Grove St PATH",40.71958611647166,-74.04311746358871,3205,"JC Medical Center",40.71653978099194,-74.0496379137039,29504,"Subscriber",1988,1
231,"2019-05-02 17:40:47.4540","2019-05-02 17:44:38.4910",3209,"Brunswick St",40.7241765,-74.0506564,3273,"Manila & 1st",40.721650724879986,-74.04288411140442,29228,"Subscriber",1989,1
147,"2019-05-02 17:40:51.6160","2019-05-02 17:43:19.0320",3214,"Essex Light Rail",40.7127742,-74.0364857,3276,"Marin Light Rail",40.71458403535893,-74.04281705617905,29258,"Subscriber",1994,1
100,"2019-05-02 17:41:24.3380","2019-05-02 17:43:04.7220",3183,"Exchange Place",40.7162469,-74.0334588,3639,"Harborside",40.7192517,-74.034234,26225,"Subscriber",1985,1
424,"2019-05-02 17:41:29.3790","2019-05-02 17:48:34.0440",3195,"Sip Ave",40.73089709786179,-74.06391263008118,3679,"Bergen Ave",40.722103786686034,-74.07145500183105,26253,"Subscriber",1982,1
254,"2019-05-02 17:41:49.1470","2019-05-02 17:46:03.1730",3269,"Brunswick & 6th",40.72601172964625,-74.05038893222809,3203,"Hamilton Park",40.727595966,-74.044247311,29281,"Subscriber",1986,1
538,"2019-05-02 17:41:51.1170","2019-05-02 17:50:49.7320",3203,"Hamilton Park",40.727595966,-74.044247311,3638,"Washington St",40.7242941,-74.0354826,29524,"Subscriber",1982,1
261,"2019-05-02 17:42:09.9820","2019-05-02 17:46:31.3710",3186,"Grove St PATH",40.71958611647166,-74.04311746358871,3269,"Brunswick & 6th",40.72601172964625,-74.05038893222809,29545,"Subscriber",1984,1
854,"2019-05-02 17:42:30.1760","2019-05-02 17:56:44.8340",3203,"Hamilton Park",40.727595966,-74.044247311,3272,"Jersey & 3rd",40.72333158646436,-74.04595255851744,29237,"Subscriber",1990,1
355,"2019-05-02 17:43:08.5460","2019-05-02 17:49:04.3870",3185,"City Hall",40.7177325,-74.043845,3214,"Essex Light Rail",40.7127742,-74.0364857,26290,"Subscriber",1969,0
361,"2019-05-02 17:43:27.1080","2019-05-02 17:49:29.0460",3213,"Van Vorst Park",40.71848892,-74.047726625,3184,"Paulus Hook",40.7141454,-74.0335519,29546,"Subscriber",1986,1
301,"2019-05-02 17:43:53.4600","2019-05-02 17:48:55.0420",3186,"Grove St PATH",40.71958611647166,-74.04311746358871,3203,"Hamilton Park",40.727595966,-74.044247311,37987,"Subscriber",1982,2
612,"2019-05-02 17:44:11.4640","2019-05-02 17:54:24.0930",3194,"McGinley Square",40.7253399253558,-74.06762212514877,3211,"Newark Ave",40.72152515,-74.046304543,26262,"Subscriber",1977,1
3465,"2019-05-02 17:44:39.2090","2019-05-02 18:42:25.0140",3186,"Grove St PATH",40.71958611647166,-74.04311746358871,3186,"Grove St PATH",40.71958611647166,-74.04311746358871,29598,"Subscriber",1976,1
337,"2019-05-02 17:44:50.6560","2019-05-02 17:50:27.9190",3186,"Grove St PATH",40.71958611647166,-74.04311746358871,3269,"Brunswick & 6th",40.72601172964625,-74.05038893222809,29283,"Subscriber",1981,2
3540,"2019-05-02 17:46:01.1840","2019-05-02 18:45:01.3270",3205,"JC Medical Center",40.71653978099194,-74.0496379137039,3276,"Marin Light Rail",40.71458403535893,-74.04281705617905,29286,"Customer",1989,2
3536,"2019-05-02 17:46:04.9980","2019-05-02 18:45:01.4970",3205,"JC Medical Center",40.71653978099194,-74.0496379137039,3276,"Marin Light Rail",40.71458403535893,-74.04281705617905,26240,"Customer",1969,1
297,"2019-05-02 17:46:05.1710","2019-05-02 17:51:02.4490",3639,"Harborside",40.7192517,-74.034234,3185,"City Hall",40.7177325,-74.043845,26294,"Subscriber",1993,1
130,"2019-05-02 17:46:05.6070","2019-05-02 17:48:16.5200",3639,"Harborside",40.7192517,-74.034234,3275,"Columbus Drive",40.71835519823214,-74.03891444206238,29669,"Subscriber",1960,1
626,"2019-05-02 17:46:12.0870","2019-05-02 17:56:38.4840",3183,"Exchange Place",40.7162469,-74.0334588,3269,"Brunswick & 6th",40.72601172964625,-74.05038893222809,29525,"Subscriber",1958,1
612,"2019-05-02 17:46:13.4280","2019-05-02 17:56:25.7420",3183,"Exchange Place",40.7162469,-74.0334588,3185,"City Hall",40.7177325,-74.043845,26260,"Subscriber",1980,1
243,"2019-05-02 17:47:17.4590","2019-05-02 17:51:21.3090",3186,"Grove St PATH",40.71958611647166,-74.04311746358871,3269,"Brunswick & 6th",40.72601172964625,-74.05038893222809,29621,"Subscriber",1980,1
201,"2019-05-02 17:47:41.2910","2019-05-02 17:51:03.2440",3185,"City Hall",40.7177325,-74.043845,3276,"Marin Light Rail",40.71458403535893,-74.04281705617905,26185,"Subscriber",1989,1
440,"2019-05-02 17:47:42.0110","2019-05-02 17:55:02.4650",3639,"Harborside",40.7192517,-74.034234,3272,"Jersey & 3rd",40.72333158646436,-74.04595255851744,26225,"Subscriber",1981,2
143,"2019-05-02 17:47:46.7750","2019-05-02 17:50:10.7100",3183,"Exchange Place",40.7162469,-74.0334588,3681,"Grand St",40.71517767732029,-74.03768330812454,26238,"Subscriber",1987,1
219,"2019-05-02 17:48:09.1740","2019-05-02 17:51:49.0240",3186,"Grove St PATH",40.71958611647166,-74.04311746358871,3270,"Jersey & 6th St",40.72528910781132,-74.04557168483734,29517,"Subscriber",1982,1
460,"2019-05-02 17:48:11.5670","2019-05-02 17:55:52.0260",3639,"Harborside",40.7192517,-74.034234,3203,"Hamilton Park",40.727595966,-74.044247311,29659,"Customer",1971,1
261,"2019-05-02 17:49:40.0340","2019-05-02 17:54:01.7480",3184,"Paulus Hook",40.7141454,-74.0335519,3276,"Marin Light Rail",40.71458403535893,-74.04281705617905,29546,"Subscriber",1967,1
127,"2019-05-02 17:50:05.4190","2019-05-02 17:52:12.5200",3639,"Harborside",40.7192517,-74.034234,3275,"Columbus Drive",40.71835519823214,-74.03891444206238,29671,"Subscriber",1993,1
643,"2019-05-02 17:50:41.2790","2019-05-02 18:01:24.8160",3186,"Grove St PATH",40.71958611647166,-74.04311746358871,3192,"Liberty Light Rail",40.7112423,-74.0557013,29485,"Subscriber",1985,1
199,"2019-05-02 17:50:44.5350","2019-05-02 17:54:03.8820",3186,"Grove St PATH",40.71958611647166,-74.04311746358871,3209,"Brunswick St",40.7241765,-74.0506564,26166,"Subscriber",1985,1
145,"2019-05-02 17:51:15.6300","2019-05-02 17:53:40.9290",3638,"Washington St",40.7242941,-74.0354826,3202,"Newport PATH",40.7272235,-74.0337589,26173,"Subscriber",1984,1
896,"2019-05-02 17:51:31.1810","2019-05-02 18:06:27.3330",3186,"Grove St PATH",40.71958611647166,-74.04311746358871,3194,"McGinley Square",40.7253399253558,-74.06762212514877,29269,"Subscriber",1981,1
826,"2019-05-02 17:51:59.6670","2019-05-02 18:05:46.4160",3225,"Baldwin at Montgomery",40.7236589,-74.0641943,3638,"Washington St",40.7242941,-74.0354826,26276,"Customer",1889,0
360,"2019-05-02 17:52:19.0960","2019-05-02 17:58:20.0170",3202,"Newport PATH",40.7272235,-74.0337589,3203,"Hamilton Park",40.727595966,-74.044247311,26275,"Subscriber",1973,1
200,"2019-05-02 17:52:45.7520","2019-05-02 17:56:06.0250",3203,"Hamilton Park",40.727595966,-74.044247311,3211,"Newark Ave",40.72152515,-74.046304543,29662,"Subscriber",1988,2
546,"2019-05-02 17:52:56.8610","2019-05-02 18:02:02.9570",3186,"Grove St PATH",40.71958611647166,-74.04311746358871,3209,"Brunswick St",40.7241765,-74.0506564,29447,"Subscriber",1983,2
285,"2019-05-02 17:53:14.5350","2019-05-02 17:57:59.5360",3273,"Manila & 1st",40.721650724879986,-74.04288411140442,3203,"Hamilton Park",40.727595966,-74.044247311,29228,"Subscriber",1980,2
1182,"2019-05-02 17:54:02.7280","2019-05-02 18:13:45.3020",3199,"Newport Pkwy",40.7287448,-74.0321082,3210,"Pershing Field",40.742677141,-74.051788633,28771,"Subscriber",1983,1
628,"2019-05-02 17:54:16.3660","2019-05-02 18:04:45.1030",3184,"Paulus Hook",40.7141454,-74.0335519,3192,"Liberty Light Rail",40.7112423,-74.0557013,29241,"Subscriber",1980,1
136,"2019-05-02 17:54:32.9000","2019-05-02 17:56:49.4450",3272,"Jersey & 3rd",40.72333158646436,-74.04595255851744,3203,"Hamilton Park",40.727595966,-74.044247311,29294,"Subscriber",1991,1
338,"2019-05-02 17:54:53.6200","2019-05-02 18:00:31.6570",3202,"Newport PATH",40.7272235,-74.0337589,3203,"Hamilton Park",40.727595966,-74.044247311,29284,"Subscriber",1977,1
791,"2019-05-02 17:55:21.0760","2019-05-02 18:08:33.0630",3183,"Exchange Place",40.7162469,-74.0334588,3268,"Lafayette Park",40.71346382669195,-74.06285852193832,26307,"Subscriber",1990,2
318,"2019-05-02 17:57:13.4820","2019-05-02 18:02:31.5400",3186,"Grove St PATH",40.71958611647166,-74.04311746358871,3203,"Hamilton Park",40.727595966,-74.044247311,29242,"Subscriber",1978,1
546,"2019-05-02 17:57:15.0780","2019-05-02 18:06:22.0090",3186,"Grove St PATH",40.71958611647166,-74.04311746358871,3192,"Liberty Light Rail",40.7112423,-74.0557013,29440,"Subscriber",1978,1
345,"2019-05-02 17:57:30.5420","2019-05-02 18:03:16.1200",3273,"Manila & 1st",40.721650724879986,-74.04288411140442,3203,"Hamilton Park",40.727595966,-74.044247311,26273,"Subscriber",1979,1
1948,"2019-05-02 17:58:31.2640","2019-05-02 18:30:59.7550",3638,"Washington St",40.7242941,-74.0354826,3638,"Washington St",40.7242941,-74.0354826,29529,"Subscriber",1990,2
105,"2019-05-02 17:59:11.4640","2019-05-02 18:00:57.3770",3183,"Exchange Place",40.7162469,-74.0334588,3184,"Paulus Hook",40.7141454,-74.0335519,29487,"Subscriber",1960,1
268,"2019-05-02 17:59:48.4210","2019-05-02 18:04:16.5130",3483,"Montgomery St",40.71942,-74.05099,3211,"Newark Ave",40.72152515,-74.046304543,29247,"Subscriber",1987,1
323,"2019-05-02 18:00:07.9450","2019-05-02 18:05:31.3320",3203,"Hamilton Park",40.727595966,-74.044247311,3209,"Brunswick St",40.7241765,-74.0506564,29294,"Subscriber",1986,1
178,"2019-05-02 18:00:12.8380","2019-05-02 18:03:11.5040",3186,"Grove St PATH",40.71958611647166,-74.04311746358871,3279,"Dixon Mills",40.721630142638354,-74.04996782541275,26306,"Subscriber",1986,1
252,"2019-05-02 18:00:21.2850","2019-05-02 18:04:33.5970",3186,"Grove St PATH",40.71958611647166,-74.04311746358871,3203,"Hamilton Park",40.727595966,-74.044247311,29653,"Subscriber",1972,1
264,"2019-05-02 18:00:22.2680","2019-05-02 18:04:46.7410",3183,"Exchange Place",40.7162469,-74.0334588,3214,"Essex Light Rail",40.7127742,-74.0364857,29291,"Subscriber",1973,1
305,"2019-05-02 18:00:25.5820","2019-05-02 18:05:31.5740",3640,"Journal Square",40.73367,-74.0625,3207,"Oakland Ave",40.7376037,-74.0524783,29593,"Subscriber",1987,2
233,"2019-05-02 18:00:38.5930","2019-05-02 18:04:31.7140",3186,"Grove St PATH",40.71958611647166,-74.04311746358871,3213,"Van Vorst Park",40.71848892,-74.047726625,26193,"Subscriber",1988,1
143,"2019-05-02 18:01:54.6520","2019-05-02 18:04:18.5800",3272,"Jersey & 3rd",40.72333158646436,-74.04595255851744,3203,"Hamilton Park",40.727595966,-74.044247311,29237,"Subscriber",1990,1
141,"2019-05-02 18:02:11.5520","2019-05-02 18:04:33.4740",3206,"Hilltop",40.7311689,-74.0575736,3220,"5 Corners Library",40.734961020009514,-74.0595030784607,29235,"Subscriber",1987,1
469,"2019-05-02 18:02:55.7890","2019-05-02 18:10:45.6990",3211,"Newark Ave",40.72152515,-74.046304543,3203,"Hamilton Park",40.727595966,-74.044247311,29289,"Subscriber",1977,1
596,"2019-05-02 18:03:04.1510","2019-05-02 18:13:00.4220",3184,"Paulus Hook",40.7141454,-74.0335519,3192,"Liberty Light Rail",40.7112423,-74.0557013,29487,"Subscriber",1969,1
192,"2019-05-02 18:03:57.9950","2019-05-02 18:07:10.8990",3279,"Dixon Mills",40.721630142638354,-74.04996782541275,3186,"Grove St PATH",40.71958611647166,-74.04311746358871,29618,"Subscriber",1976,1
381,"2019-05-02 18:04:37.7060","2019-05-02 18:10:59.0050",3195,"Sip Ave",40.73089709786179,-74.06391263008118,3280,"Astor Place",40.71928220070702,-74.07126188278198,29217,"Subscriber",1983,1
900,"2019-05-02 18:05:06.4810","2019-05-02 18:20:06.8580",3639,"Harborside",40.7192517,-74.034234,3640,"Journal Square",40.73367,-74.0625,26314,"Subscriber",1989,1
413,"2019-05-02 18:05:13.7080","2019-05-02 18:12:07.2350",3679,"Bergen Ave",40.722103786686034,-74.07145500183105,3195,"Sip Ave",40.73089709786179,-74.06391263008118,26220,"Subscriber",1964,1
267,"2019-05-02 18:05:14.6660","2019-05-02 18:09:42.3570",3202,"Newport PATH",40.7272235,-74.0337589,3639,"Harborside",40.7192517,-74.034234,26207,"Subscriber",1990,1
898,"2019-05-02 18:05:33.0170","2019-05-02 18:20:31.2230",3186,"Grove St PATH",40.71958611647166,-74.04311746358871,3192,"Liberty Light Rail",40.7112423,-74.0557013,29497,"Subscriber",1990,1
442,"2019-05-02 18:05:52.6610","2019-05-02 18:13:15.6290",3202,"Newport PATH",40.7272235,-74.0337589,3203,"Hamilton Park",40.727595966,-74.044247311,29255,"Subscriber",1976,1
230,"2019-05-02 18:05:52.7580","2019-05-02 18:09:43.5460",3202,"Newport PATH",40.7272235,-74.0337589,3638,"Washington St",40.7242941,-74.0354826,29248,"Subscriber",1983,1
322,"2019-05-02 18:06:05.8810","2019-05-02 18:11:28.8410",3202,"Newport PATH",40.7272235,-74.0337589,3638,"Washington St",40.7242941,-74.0354826,29597,"Subscriber",1991,1
252,"2019-05-02 18:06:23.3860","2019-05-02 18:10:36.1130",3192,"Liberty Light Rail",40.7112423,-74.0557013,3268,"Lafayette Park",40.71346382669195,-74.06285852193832,29620,"Subscriber",1987,2
401,"2019-05-02 18:06:47.0370","2019-05-02 18:13:28.4670",3195,"Sip Ave",40.73089709786179,-74.06391263008118,3280,"Astor Place",40.71928220070702,-74.07126188278198,26172,"Subscriber",1976,1
439,"2019-05-02 18:06:52.4380","2019-05-02 18:14:11.8340",3640,"Journal Square",40.73367,-74.0625,3210,"Pershing Field",40.742677141,-74.051788633,29304,"Subscriber",1987,1
211,"2019-05-02 18:07:15.0580","2019-05-02 18:10:46.8510",3185,"City Hall",40.7177325,-74.043845,3275,"Columbus Drive",40.71835519823214,-74.03891444206238,29435,"Subscriber",1988,1
806,"2019-05-02 18:07:16.5800","2019-05-02 18:20:42.9010",3270,"Jersey & 6th St",40.72528910781132,-74.04557168483734,3186,"Grove St PATH",40.71958611647166,-74.04311746358871,26206,"Subscriber",1972,1
287,"2019-05-02 18:07:42.2950","2019-05-02 18:12:29.7290",3203,"Hamilton Park",40.727595966,-74.044247311,3209,"Brunswick St",40.7241765,-74.0506564,29223,"Subscriber",1982,2
486,"2019-05-02 18:08:16.2110","2019-05-02 18:16:22.4720",3195,"Sip Ave",40.73089709786179,-74.06391263008118,3193,"Lincoln Park",40.7246050998869,-74.07840594649315,29580,"Subscriber",1992,1
174,"2019-05-02 18:08:22.4500","2019-05-02 18:11:16.9660",3272,"Jersey & 3rd",40.72333158646436,-74.04595255851744,3203,"Hamilton Park",40.727595966,-74.044247311,26225,"Subscriber",1987,2
270,"2019-05-02 18:09:57.8920","2019-05-02 18:14:28.8620",3186,"Grove St PATH",40.71958611647166,-74.04311746358871,3209,"Brunswick St",40.7241765,-74.0506564,26215,"Subscriber",1990,1
341,"2019-05-02 18:10:01.7210","2019-05-02 18:15:43.1960",3275,"Columbus Drive",40.71835519823214,-74.03891444206238,3639,"Harborside",40.7192517,-74.034234,29508,"Subscriber",1960,1
362,"2019-05-02 18:10:16.1270","2019-05-02 18:16:18.4070",3275,"Columbus Drive",40.71835519823214,-74.03891444206238,3186,"Grove St PATH",40.71958611647166,-74.04311746358871,26311,"Subscriber",1978,1
225,"2019-05-02 18:10:16.3060","2019-05-02 18:14:02.2210",3186,"Grove St PATH",40.71958611647166,-74.04311746358871,3276,"Marin Light Rail",40.71458403535893,-74.04281705617905,29618,"Subscriber",1986,1
309,"2019-05-02 18:10:16.4260","2019-05-02 18:15:25.8270",3186,"Grove St PATH",40.71958611647166,-74.04311746358871,3209,"Brunswick St",40.7241765,-74.0506564,29506,"Subscriber",1984,1
499,"2019-05-02 18:10:31.4690","2019-05-02 18:18:51.1070",3186,"Grove St PATH",40.71958611647166,-74.04311746358871,3209,"Brunswick St",40.7241765,-74.0506564,29262,"Subscriber",1981,2
333,"2019-05-02 18:11:28.8700","2019-05-02 18:17:02.4010",3202,"Newport PATH",40.7272235,-74.0337589,3639,"Harborside",40.7192517,-74.034234,29273,"Subscriber",1992,1
280,"2019-05-02 18:11:29.6840","2019-05-02 18:16:09.8790",3202,"Newport PATH",40.7272235,-74.0337589,3639,"Harborside",40.7192517,-74.034234,29202,"Subscriber",1990,1
256,"2019-05-02 18:11:31.4980","2019-05-02 18:15:47.9110",3275,"Columbus Drive",40.71835519823214,-74.03891444206238,3639,"Harborside",40.7192517,-74.034234,26159,"Subscriber",1959,2
551,"2019-05-02 18:12:11.4530","2019-05-02 18:21:22.9630",3183,"Exchange Place",40.7162469,-74.0334588,3203,"Hamilton Park",40.727595966,-74.044247311,29639,"Subscriber",1989,2
703,"2019-05-02 18:13:21.8910","2019-05-02 18:25:05.7400",3214,"Essex Light Rail",40.7127742,-74.0364857,3202,"Newport PATH",40.7272235,-74.0337589,29556,"Subscriber",1983,1
484,"2019-05-02 18:13:31.3150","2019-05-02 18:21:36.0530",3183,"Exchange Place",40.7162469,-74.0334588,3199,"Newport Pkwy",40.7287448,-74.0321082,29533,"Subscriber",1986,1
199,"2019-05-02 18:13:35.5200","2019-05-02 18:16:54.9390",3186,"Grove St PATH",40.71958611647166,-74.04311746358871,3270,"Jersey & 6th St",40.72528910781132,-74.04557168483734,26190,"Subscriber",1970,1
465,"2019-05-02 18:13:35.8530","2019-05-02 18:21:20.9560",3186,"Grove St PATH",40.71958611647166,-74.04311746358871,3192,"Liberty Light Rail",40.7112423,-74.0557013,29434,"Subscriber",1988,1
473,"2019-05-02 18:14:57.7520","2019-05-02 18:22:51.6730",3195,"Sip Ave",40.73089709786179,-74.06391263008118,3678,"Fairmount Ave",40.72572613742557,-74.07195925712585,29446,"Customer",1993,1
733,"2019-05-02 18:15:04.7910","2019-05-02 18:27:18.5310",3183,"Exchange Place",40.7162469,-74.0334588,3269,"Brunswick & 6th",40.72601172964625,-74.05038893222809,29635,"Subscriber",1984,1
393,"2019-05-02 18:15:41.0330","2019-05-02 18:22:14.9330",3186,"Grove St PATH",40.71958611647166,-74.04311746358871,3209,"Brunswick St",40.7241765,-74.0506564,26217,"Subscriber",1981,1
1324,"2019-05-02 18:15:42.8360","2019-05-02 18:37:47.3600",3183,"Exchange Place",40.7162469,-74.0334588,3678,"Fairmount Ave",40.72572613742557,-74.07195925712585,29600,"Subscriber",1990,1
574,"2019-05-02 18:15:57.6190","2019-05-02 18:25:31.9950",3640,"Journal Square",40.73367,-74.0625,3210,"Pershing Field",40.742677141,-74.051788633,29282,"Subscriber",1984,1
1410,"2019-05-02 18:16:04.7480","2019-05-02 18:39:35.1040",3186,"Grove St PATH",40.71958611647166,-74.04311746358871,3211,"Newark Ave",40.72152515,-74.046304543,26295,"Subscriber",1966,1
320,"2019-05-02 18:16:15.3470","2019-05-02 18:21:35.3740",3202,"Newport PATH",40.7272235,-74.0337589,3187,"Warren St",40.7211236,-74.03805095,26192,"Subscriber",1973,1
631,"2019-05-02 18:16:25.5890","2019-05-02 18:26:56.7310",3195,"Sip Ave",40.73089709786179,-74.06391263008118,3277,"Communipaw & Berry Lane",40.71435836870427,-74.06661093235016,29539,"Subscriber",1983,1
232,"2019-05-02 18:16:30.6280","2019-05-02 18:20:23.1490",3186,"Grove St PATH",40.71958611647166,-74.04311746358871,3203,"Hamilton Park",40.727595966,-74.044247311,26180,"Subscriber",1985,1
515,"2019-05-02 18:16:43.8050","2019-05-02 18:25:19.4580",3214,"Essex Light Rail",40.7127742,-74.0364857,3202,"Newport PATH",40.7272235,-74.0337589,29658,"Subscriber",1958,1
404,"2019-05-02 18:17:06.0830","2019-05-02 18:23:50.7720",3202,"Newport PATH",40.7272235,-74.0337589,3203,"Hamilton Park",40.727595966,-74.044247311,29661,"Subscriber",1981,1
441,"2019-05-02 18:17:08.5100","2019-05-02 18:24:30.0470",3195,"Sip Ave",40.73089709786179,-74.06391263008118,3280,"Astor Place",40.71928220070702,-74.07126188278198,29612,"Subscriber",1962,1
494,"2019-05-02 18:17:28.1900","2019-05-02 18:25:42.7520",3195,"Sip Ave",40.73089709786179,-74.06391263008118,3209,"Brunswick St",40.7241765,-74.0506564,29256,"Subscriber",1976,1
497,"2019-05-02 18:18:42.4500","2019-05-02 18:26:59.9290",3183,"Exchange Place",40.7162469,-74.0334588,3202,"Newport PATH",40.7272235,-74.0337589,29528,"Subscriber",1991,1
206,"2019-05-02 18:19:05.6080","2019-05-02 18:22:32.4000",3186,"Grove St PATH",40.71958611647166,-74.04311746358871,3205,"JC Medical Center",40.71653978099194,-74.0496379137039,26264,"Subscriber",1983,1
216,"2019-05-02 18:19:10.2810","2019-05-02 18:22:46.5610",3186,"Grove St PATH",40.71958611647166,-74.04311746358871,3213,"Van Vorst Park",40.71848892,-74.047726625,26285,"Subscriber",1986,1
457,"2019-05-02 18:19:12.4370","2019-05-02 18:26:49.5410",3186,"Grove St PATH",40.71958611647166,-74.04311746358871,3192,"Liberty Light Rail",40.7112423,-74.0557013,26308,"Subscriber",1975,1
301,"2019-05-02 18:19:43.3760","2019-05-02 18:24:45.3250",3203,"Hamilton Park",40.727595966,-74.044247311,3186,"Grove St PATH",40.71958611647166,-74.04311746358871,26208,"Subscriber",1976,2
1739,"2019-05-02 18:20:41.2190","2019-05-02 18:49:41.0310",3186,"Grove St PATH",40.71958611647166,-74.04311746358871,3269,"Brunswick & 6th",40.72601172964625,-74.05038893222809,29573,"Subscriber",1992,1
267,"2019-05-02 18:20:53.2440","2019-05-02 18:25:21.0950",3186,"Grove St PATH",40.71958611647166,-74.04311746358871,3205,"JC Medical Center",40.71653978099194,-74.0496379137039,26235,"Subscriber",1992,1
215,"2019-05-02 18:21:26.5630","2019-05-02 18:25:01.6270",3194,"McGinley Square",40.7253399253558,-74.06762212514877,3195,"Sip Ave",40.73089709786179,-74.06391263008118,29452,"Subscriber",1966,1
194,"2019-05-02 18:21:48.9030","2019-05-02 18:25:03.2740",3186,"Grove St PATH",40.71958611647166,-74.04311746358871,3279,"Dixon Mills",40.721630142638354,-74.04996782541275,26226,"Subscriber",1982,1
504,"2019-05-02 18:21:55.5180","2019-05-02 18:30:20.3000",3273,"Manila & 1st",40.721650724879986,-74.04288411140442,3269,"Brunswick & 6th",40.72601172964625,-74.05038893222809,29584,"Subscriber",1964,1
201,"2019-05-02 18:21:58.8270","2019-05-02 18:25:20.7920",3211,"Newark Ave",40.72152515,-74.046304543,3270,"Jersey & 6th St",40.72528910781132,-74.04557168483734,29204,"Customer",1987,2
612,"2019-05-02 18:22:00.0340","2019-05-02 18:32:12.0780",3207,"Oakland Ave",40.7376037,-74.0524783,3273,"Manila & 1st",40.721650724879986,-74.04288411140442,29305,"Subscriber",1987,2
308,"2019-05-02 18:22:05.3360","2019-05-02 18:27:14.2460",3186,"Grove St PATH",40.71958611647166,-74.04311746358871,3205,"JC Medical Center",40.71653978099194,-74.0496379137039,26206,"Subscriber",1982,1
478,"2019-05-02 18:22:07.6940","2019-05-02 18:30:05.9020",3640,"Journal Square",40.73367,-74.0625,3210,"Pershing Field",40.742677141,-74.051788633,26204,"Subscriber",1959,1
212,"2019-05-02 18:22:13.4950","2019-05-02 18:25:46.4240",3186,"Grove St PATH",40.71958611647166,-74.04311746358871,3276,"Marin Light Rail",40.71458403535893,-74.04281705617905,29473,"Subscriber",1989,1
304,"2019-05-02 18:22:49.2220","2019-05-02 18:27:53.9400",3183,"Exchange Place",40.7162469,-74.0334588,3276,"Marin Light Rail",40.71458403535893,-74.04281705617905,29227,"Subscriber",1990,1
177,"2019-05-02 18:22:54.5820","2019-05-02 18:25:52.4010",3640,"Journal Square",40.73367,-74.0625,3201,"Dey St",40.737711,-74.066921,29270,"Subscriber",1958,1
772,"2019-05-02 18:23:16.6530","2019-05-02 18:36:09.6330",3183,"Exchange Place",40.7162469,-74.0334588,3192,"Liberty Light Rail",40.7112423,-74.0557013,29236,"Subscriber",1989,1
369,"2019-05-02 18:23:43.8710","2019-05-02 18:29:53.3720",3639,"Harborside",40.7192517,-74.034234,3202,"Newport PATH",40.7272235,-74.0337589,26212,"Subscriber",1967,1
211,"2019-05-02 18:23:52.5130","2019-05-02 18:27:24.4520",3267,"Morris Canal",40.7124188237569,-74.03852552175522,3183,"Exchange Place",40.7162469,-74.0334588,29654,"Subscriber",1975,1
434,"2019-05-02 18:23:54.8960","2019-05-02 18:31:09.5290",3183,"Exchange Place",40.7162469,-74.0334588,3276,"Marin Light Rail",40.71458403535893,-74.04281705617905,29234,"Subscriber",1982,1
435,"2019-05-02 18:24:06.3650","2019-05-02 18:31:21.4330",3276,"Marin Light Rail",40.71458403535893,-74.04281705617905,3483,"Montgomery St",40.71942,-74.05099,29588,"Subscriber",1971,2
334,"2019-05-02 18:24:18.9900","2019-05-02 18:29:52.9950",3681,"Grand St",40.71517767732029,-74.03768330812454,3185,"City Hall",40.7177325,-74.043845,29445,"Subscriber",1970,1
325,"2019-05-02 18:24:21.3030","2019-05-02 18:29:46.9890",3207,"Oakland Ave",40.7376037,-74.0524783,3195,"Sip Ave",40.73089709786179,-74.06391263008118,26267,"Subscriber",1982,2
172,"2019-05-02 18:24:32.9350","2019-05-02 18:27:25.0090",3185,"City Hall",40.7177325,-74.043845,3205,"JC Medical Center",40.71653978099194,-74.0496379137039,26294,"Subscriber",1984,1
486,"2019-05-02 18:25:06.4870","2019-05-02 18:33:12.8580",3203,"Hamilton Park",40.727595966,-74.044247311,3185,"City Hall",40.7177325,-74.043845,26301,"Subscriber",1978,0
