"tripduration","starttime","stoptime","start station id","start station name","start station latitude","start station longitude","end station id","end station name","end station latitude","end station longitude","bikeid","usertype","birth year","gender"
318,"2019-06-01 02:28:15.8700","2019-06-01 02:33:33.9900",3273,"Manila & 1st",40.721650724879986,-74.04288411140442,3278,"Monmouth and 6th",40.72568548362901,-74.04879033565521,26301,"Customer",1969,0
246,"2019-06-01 02:31:09.4860","2019-06-01 02:35:15.8970",3186,"Grove St PATH",40.71958611647166,-74.04311746358871,3209,"Brunswick St",40.7241765,-74.0506564,26197,"Customer",1992,1
556,"2019-06-01 02:37:54.6420","2019-06-01 02:47:11.0520",3186,"Grove St PATH",40.71958611647166,-74.04311746358871,3194,"McGinley Square",40.7253399253558,-74.06762212514877,29673,"Subscriber",1983,1
343,"2019-06-01 03:05:35.5250","2019-06-01 03:11:19.0700",3202,"Newport PATH",40.7272235,-74.0337589,3639,"Harborside",40.7192517,-74.034234,26210,"Subscriber",1981,1
198,"2019-06-01 03:24:01.0030","2019-06-01 03:27:19.6360",3186,"Grove St PATH",40.71958611647166,-74.04311746358871,3272,"Jersey & 3rd",40.72333158646436,-74.04595255851744,26273,"Subscriber",1992,2
138,"2019-06-01 03:48:08.4700","2019-06-01 03:50:26.8120",3186,"Grove St PATH",40.71958611647166,-74.04311746358871,3279,"Dixon Mills",40.721630142638354,-74.04996782541275,29235,"Subscriber",1994,1
1718,"2019-06-01 03:48:42.1900","2019-06-01 04:17:20.6760",3681,"Grand St",40.71517767732029,-74.03768330812454,3280,"Astor Place",40.71928220070702,-74.07126188278198,29640,"Subscriber",1988,1
399,"2019-06-01 03:56:30.0150","2019-06-01 04:03:09.1640",3186,"Grove St PATH",40.71958611647166,-74.04311746358871,3278,"Monmouth and 6th",40.72568548362901,-74.04879033565521,26246,"Subscriber",1988,2
116,"2019-06-01 03:59:50.4120","2019-06-01 04:01:47.1020",3186,"Grove St PATH",40.71958611647166,-74.04311746358871,3211,"Newark Ave",40.72152515,-74.046304543,26274,"Subscriber",1988,1
205,"2019-06-01 04:04:57.6350","2019-06-01 04:08:22.7220",3194,"McGinley Square",40.7253399253558,-74.06762212514877,3280,"Astor Place",40.71928220070702,-74.07126188278198,29673,"Subscriber",1994,1
175,"2019-06-01 04:07:36.5110","2019-06-01 04:10:31.5210",3194,"McGinley Square",40.7253399253558,-74.06762212514877,3679,"Bergen Ave",40.722103786686034,-74.07145500183105,29654,"Subscriber",1986,1
222,"2019-06-01 04:17:00.7900","2019-06-01 04:20:43.4020",3213,"Van Vorst Park",40.71848892,-74.047726625,3275,"Columbus Drive",40.71835519823214,-74.03891444206238,29642,"Subscriber",1988,1
333,"2019-06-01 05:13:20.8360","2019-06-01 05:18:54.0540",3276,"Marin Light Rail",40.71458403535893,-74.04281705617905,3272,"Jersey & 3rd",40.72333158646436,-74.04595255851744,29590,"Subscriber",1988,1
480,"2019-06-01 05:32:28.5690","2019-06-01 05:40:28.6610",3272,"Jersey & 3rd",40.72333158646436,-74.04595255851744,3639,"Harborside",40.7192517,-74.034234,29590,"Subscriber",1988,1
368,"2019-06-01 05:38:29.9460","2019-06-01 05:44:38.6510",3225,"Baldwin at Montgomery",40.7236589,-74.0641943,3186,"Grove St PATH",40.71958611647166,-74.04311746358871,29226,"Subscriber",1966,1
269,"2019-06-01 06:15:03.9930","2019-06-01 06:19:33.2490",3679,"Bergen Ave",40.722103786686034,-74.07145500183105,3195,"Sip Ave",40.73089709786179,-74.06391263008118,29599,"Subscriber",1970,1
400,"2019-06-01 06:26:53.5940","2019-06-01 06:33:34.2260",3199,"Newport Pkwy",40.7287448,-74.0321082,3199,"Newport Pkwy",40.7287448,-74.0321082,26211,"Customer",1969,0
256,"2019-06-01 06:30:25.2880","2019-06-01 06:34:41.7550",3270,"Jersey & 6th St",40.72528910781132,-74.04557168483734,3205,"JC Medical Center",40.71653978099194,-74.0496379137039,26290,"Subscriber",1977,2
302,"2019-06-01 06:42:04.2060","2019-06-01 06:47:06.3390",3678,"Fairmount Ave",40.72572613742557,-74.07195925712585,3195,"Sip Ave",40.73089709786179,-74.06391263008118,29675,"Subscriber",1985,1
183,"2019-06-01 06:42:23.3840","2019-06-01 06:45:26.5430",3211,"Newark Ave",40.72152515,-74.046304543,3213,"Van Vorst Park",40.71848892,-74.047726625,26188,"Subscriber",1967,2
324,"2019-06-01 06:58:45.8570","2019-06-01 07:04:10.6120",3199,"Newport Pkwy",40.7287448,-74.0321082,3275,"Columbus Drive",40.71835519823214,-74.03891444206238,29677,"Subscriber",1980,1
919,"2019-06-01 07:04:01.5920","2019-06-01 07:19:21.2190",3278,"Monmouth and 6th",40.72568548362901,-74.04879033565521,3681,"Grand St",40.71517767732029,-74.03768330812454,29662,"Subscriber",1968,1
215,"2019-06-01 07:05:36.7200","2019-06-01 07:09:12.1250",3276,"Marin Light Rail",40.71458403535893,-74.04281705617905,3186,"Grove St PATH",40.71958611647166,-74.04311746358871,29679,"Subscriber",1989,2
537,"2019-06-01 07:09:20.9110","2019-06-01 07:18:18.2720",3280,"Astor Place",40.71928220070702,-74.07126188278198,3195,"Sip Ave",40.73089709786179,-74.06391263008118,26287,"Subscriber",1960,1
203,"2019-06-01 07:10:45.6480","2019-06-01 07:14:08.9790",3209,"Brunswick St",40.7241765,-74.0506564,3186,"Grove St PATH",40.71958611647166,-74.04311746358871,29597,"Subscriber",1980,1
542,"2019-06-01 07:12:01.1820","2019-06-01 07:21:03.9800",3195,"Sip Ave",40.73089709786179,-74.06391263008118,3195,"Sip Ave",40.73089709786179,-74.06391263008118,29599,"Subscriber",1987,1
306,"2019-06-01 07:13:08.0630","2019-06-01 07:18:14.8490",3678,"Fairmount Ave",40.72572613742557,-74.07195925712585,3195,"Sip Ave",40.73089709786179,-74.06391263008118,26221,"Subscriber",1980,1
1640,"2019-06-01 07:22:32.5590","2019-06-01 07:49:53.2610",3225,"Baldwin at Montgomery",40.7236589,-74.0641943,3184,"Paulus Hook",40.7141454,-74.0335519,29504,"Customer",1989,2
455,"2019-06-01 07:28:37.7850","2019-06-01 07:36:13.3270",3192,"Liberty Light Rail",40.7112423,-74.0557013,3185,"City Hall",40.7177325,-74.043845,26185,"Subscriber",1991,2
475,"2019-06-01 07:33:45.8510","2019-06-01 07:41:41.8300",3272,"Jersey & 3rd",40.72333158646436,-74.04595255851744,3199,"Newport Pkwy",40.7287448,-74.0321082,26269,"Subscriber",1987,1
305,"2019-06-01 07:36:11.1850","2019-06-01 07:41:16.7680",3205,"JC Medical Center",40.71653978099194,-74.0496379137039,3272,"Jersey & 3rd",40.72333158646436,-74.04595255851744,26290,"Subscriber",1977,2
1432,"2019-06-01 07:42:32.6410","2019-06-01 08:06:25.1370",3214,"Essex Light Rail",40.7127742,-74.0364857,3267,"Morris Canal",40.7124188237569,-74.03852552175522,29220,"Subscriber",1978,1
489,"2019-06-01 07:44:28.4850","2019-06-01 07:52:37.6080",3195,"Sip Ave",40.73089709786179,-74.06391263008118,3193,"Lincoln Park",40.7246050998869,-74.07840594649315,29599,"Subscriber",1983,1
1583,"2019-06-01 07:45:25.1300","2019-06-01 08:11:48.9420",3270,"Jersey & 6th St",40.72528910781132,-74.04557168483734,3270,"Jersey & 6th St",40.72528910781132,-74.04557168483734,29457,"Subscriber",1971,1
2498,"2019-06-01 07:46:12.2630","2019-06-01 08:27:50.8500",3639,"Harborside",40.7192517,-74.034234,3481,"York St",40.71649,-74.04105,29598,"Subscriber",1996,2
450,"2019-06-01 07:46:47.2630","2019-06-01 07:54:18.0050",3481,"York St",40.71649,-74.04105,3202,"Newport PATH",40.7272235,-74.0337589,29551,"Subscriber",1980,1
337,"2019-06-01 07:48:40.2980","2019-06-01 07:54:18.2350",3272,"Jersey & 3rd",40.72333158646436,-74.04595255851744,3639,"Harborside",40.7192517,-74.034234,26290,"Customer",1989,1
223,"2019-06-01 07:53:05.3970","2019-06-01 07:56:49.3670",3270,"Jersey & 6th St",40.72528910781132,-74.04557168483734,3186,"Grove St PATH",40.71958611647166,-74.04311746358871,29595,"Subscriber",1992,2
321,"2019-06-01 07:53:38.1330","2019-06-01 07:58:59.7180",3269,"Brunswick & 6th",40.72601172964625,-74.05038893222809,3186,"Grove St PATH",40.71958611647166,-74.04311746358871,26316,"Subscriber",1980,1
274,"2019-06-01 07:53:38.9570","2019-06-01 07:58:13.0400",3205,"JC Medical Center",40.71653978099194,-74.0496379137039,3187,"Warren St",40.7211236,-74.03805095,26244,"Subscriber",1990,1
347,"2019-06-01 07:55:51.6860","2019-06-01 08:01:38.8190",3225,"Baldwin at Montgomery",40.7236589,-74.0641943,3206,"Hilltop",40.7311689,-74.0575736,29224,"Subscriber",1982,2
335,"2019-06-01 07:56:03.5890","2019-06-01 08:01:38.9240",3225,"Baldwin at Montgomery",40.7236589,-74.0641943,3206,"Hilltop",40.7311689,-74.0575736,29616,"Subscriber",1982,1
309,"2019-06-01 07:56:44.9410","2019-06-01 08:01:54.3640",3679,"Bergen Ave",40.722103786686034,-74.07145500183105,3195,"Sip Ave",40.73089709786179,-74.06391263008118,29609,"Subscriber",1993,1
1747,"2019-06-01 07:59:43.4290","2019-06-01 08:28:50.7290",3184,"Paulus Hook",40.7141454,-74.0335519,3184,"Paulus Hook",40.7141454,-74.0335519,29629,"Customer",1969,0
427,"2019-06-01 08:00:14.5610","2019-06-01 08:07:22.5160",3267,"Morris Canal",40.7124188237569,-74.03852552175522,3639,"Harborside",40.7192517,-74.034234,29516,"Subscriber",1993,1
118,"2019-06-01 08:01:33.4180","2019-06-01 08:03:31.9600",3267,"Morris Canal",40.7124188237569,-74.03852552175522,3214,"Essex Light Rail",40.7127742,-74.0364857,29232,"Subscriber",1978,2
186,"2019-06-01 08:02:17.7210","2019-06-01 08:05:24.5060",3203,"Hamilton Park",40.727595966,-74.044247311,3269,"Brunswick & 6th",40.72601172964625,-74.05038893222809,26219,"Subscriber",1988,1
291,"2019-06-01 08:05:44.6660","2019-06-01 08:10:35.9300",3678,"Fairmount Ave",40.72572613742557,-74.07195925712585,3195,"Sip Ave",40.73089709786179,-74.06391263008118,29210,"Subscriber",1991,1
276,"2019-06-01 08:08:59.4990","2019-06-01 08:13:35.5500",3276,"Marin Light Rail",40.71458403535893,-74.04281705617905,3186,"Grove St PATH",40.71958611647166,-74.04311746358871,29500,"Subscriber",1984,2
165,"2019-06-01 08:21:01.5400","2019-06-01 08:23:47.3570",3267,"Morris Canal",40.7124188237569,-74.03852552175522,3184,"Paulus Hook",40.7141454,-74.0335519,29241,"Subscriber",1983,1
166,"2019-06-01 08:21:32.0400","2019-06-01 08:24:18.9270",3203,"Hamilton Park",40.727595966,-74.044247311,3211,"Newark Ave",40.72152515,-74.046304543,26238,"Subscriber",1975,1
1739,"2019-06-01 08:22:21.5690","2019-06-01 08:51:20.8790",3192,"Liberty Light Rail",40.7112423,-74.0557013,3192,"Liberty Light Rail",40.7112423,-74.0557013,29229,"Customer",1994,2
1338,"2019-06-01 08:25:07.3660","2019-06-01 08:47:26.2930",3193,"Lincoln Park",40.7246050998869,-74.07840594649315,3195,"Sip Ave",40.73089709786179,-74.06391263008118,26264,"Customer",1969,0
1324,"2019-06-01 08:25:13.5410","2019-06-01 08:47:18.1370",3193,"Lincoln Park",40.7246050998869,-74.07840594649315,3195,"Sip Ave",40.73089709786179,-74.06391263008118,29599,"Customer",1969,0
562,"2019-06-01 08:26:32.7780","2019-06-01 08:35:54.8360",3199,"Newport Pkwy",40.7287448,-74.0321082,3186,"Grove St PATH",40.71958611647166,-74.04311746358871,26269,"Subscriber",1968,1
1270,"2019-06-01 08:32:55.8010","2019-06-01 08:54:06.6440",3202,"Newport PATH",40.7272235,-74.0337589,3184,"Paulus Hook",40.7141454,-74.0335519,29551,"Subscriber",1986,1
217,"2019-06-01 08:34:07.9880","2019-06-01 08:37:45.5100",3209,"Brunswick St",40.7241765,-74.0506564,3213,"Van Vorst Park",40.71848892,-74.047726625,26237,"Subscriber",1992,1
677,"2019-06-01 08:35:24.7260","2019-06-01 08:46:42.4480",3203,"Hamilton Park",40.727595966,-74.044247311,3203,"Hamilton Park",40.727595966,-74.044247311,26284,"Subscriber",1980,2
253,"2019-06-01 08:35:44.4730","2019-06-01 08:39:57.5740",3187,"Warren St",40.7211236,-74.03805095,3186,"Grove St PATH",40.71958611647166,-74.04311746358871,26180,"Subscriber",1994,1
1906,"2019-06-01 08:38:48.0540","2019-06-01 09:10:34.1650",3681,"Grand St",40.71517767732029,-74.03768330812454,3276,"Marin Light Rail",40.71458403535893,-74.04281705617905,29247,"Subscriber",1984,1
278,"2019-06-01 08:40:38.7730","2019-06-01 08:45:17.5590",3679,"Bergen Ave",40.722103786686034,-74.07145500183105,3195,"Sip Ave",40.73089709786179,-74.06391263008118,26268,"Subscriber",1969,0
268,"2019-06-01 08:40:42.1370","2019-06-01 08:45:10.4010",3481,"York St",40.71649,-74.04105,3186,"Grove St PATH",40.71958611647166,-74.04311746358871,29468,"Subscriber",1962,1
359,"2019-06-01 08:42:41.6150","2019-06-01 08:48:40.8850",3187,"Warren St",40.7211236,-74.03805095,3276,"Marin Light Rail",40.71458403535893,-74.04281705617905,26271,"Subscriber",1979,1
228,"2019-06-01 08:43:26.6910","2019-06-01 08:47:15.6020",3209,"Brunswick St",40.7241765,-74.0506564,3273,"Manila & 1st",40.721650724879986,-74.04288411140442,26235,"Subscriber",1993,1
210,"2019-06-01 08:43:46.3070","2019-06-01 08:47:17.0520",3209,"Brunswick St",40.7241765,-74.0506564,3273,"Manila & 1st",40.721650724879986,-74.04288411140442,29517,"Subscriber",1992,2
191,"2019-06-01 08:44:13.0910","2019-06-01 08:47:24.8050",3279,"Dixon Mills",40.721630142638354,-74.04996782541275,3205,"JC Medical Center",40.71653978099194,-74.0496379137039,26240,"Subscriber",1982,1
442,"2019-06-01 08:44:14.4180","2019-06-01 08:51:37.1600",3184,"Paulus Hook",40.7141454,-74.0335519,3185,"City Hall",40.7177325,-74.043845,29241,"Subscriber",1985,1
334,"2019-06-01 08:44:31.0610","2019-06-01 08:50:05.9840",3225,"Baldwin at Montgomery",40.7236589,-74.0641943,3195,"Sip Ave",40.73089709786179,-74.06391263008118,29289,"Subscriber",1962,1
993,"2019-06-01 08:47:14.2800","2019-06-01 09:03:48.1710",3210,"Pershing Field",40.742677141,-74.051788633,3193,"Lincoln Park",40.7246050998869,-74.07840594649315,29202,"Subscriber",1964,2
217,"2019-06-01 08:49:09.1250","2019-06-01 08:52:46.8870",3276,"Marin Light Rail",40.71458403535893,-74.04281705617905,3214,"Essex Light Rail",40.7127742,-74.0364857,29533,"Subscriber",1979,1
202,"2019-06-01 08:49:40.0730","2019-06-01 08:53:02.5850",3213,"Van Vorst Park",40.71848892,-74.047726625,3186,"Grove St PATH",40.71958611647166,-74.04311746358871,26317,"Subscriber",1962,2
287,"2019-06-01 08:50:34.9360","2019-06-01 08:55:22.2430",3203,"Hamilton Park",40.727595966,-74.044247311,3187,"Warren St",40.7211236,-74.03805095,29306,"Subscriber",1983,1
234,"2019-06-01 08:50:46.1100","2019-06-01 08:54:40.9180",3186,"Grove St PATH",40.71958611647166,-74.04311746358871,3483,"Montgomery St",40.71942,-74.05099,29226,"Subscriber",1987,1
138,"2019-06-01 08:50:50.4610","2019-06-01 08:53:08.9050",3199,"Newport Pkwy",40.7287448,-74.0321082,3202,"Newport PATH",40.7272235,-74.0337589,26227,"Subscriber",1986,1
516,"2019-06-01 08:50:54.9940","2019-06-01 08:59:31.4270",3203,"Hamilton Park",40.727595966,-74.044247311,3184,"Paulus Hook",40.7141454,-74.0335519,29124,"Subscriber",1989,1
116,"2019-06-01 08:51:06.5180","2019-06-01 08:53:03.0070",3199,"Newport Pkwy",40.7287448,-74.0321082,3202,"Newport PATH",40.7272235,-74.0337589,29487,"Subscriber",1987,2
149,"2019-06-01 08:51:30.9030","2019-06-01 08:54:00.7350",3203,"Hamilton Park",40.727595966,-74.044247311,3211,"Newark Ave",40.72152515,-74.046304543,29479,"Subscriber",1988,2
245,"2019-06-01 08:53:09.3680","2019-06-01 08:57:14.4710",3269,"Brunswick & 6th",40.72601172964625,-74.05038893222809,3203,"Hamilton Park",40.727595966,-74.044247311,26175,"Subscriber",1988,1
193,"2019-06-01 08:54:25.2450","2019-06-01 08:57:38.2700",3481,"York St",40.71649,-74.04105,3186,"Grove St PATH",40.71958611647166,-74.04311746358871,29613,"Subscriber",1992,1
263,"2019-06-01 08:54:35.3700","2019-06-01 08:58:59.1570",3186,"Grove St PATH",40.71958611647166,-74.04311746358871,3209,"Brunswick St",40.7241765,-74.0506564,29597,"Subscriber",1980,1
164,"2019-06-01 08:56:03.8200","2019-06-01 08:58:48.5930",3273,"Manila & 1st",40.721650724879986,-74.04288411140442,3209,"Brunswick St",40.7241765,-74.0506564,26286,"Subscriber",1984,1
225,"2019-06-01 08:56:14.8390","2019-06-01 09:00:00.0770",3639,"Harborside",40.7192517,-74.034234,3186,"Grove St PATH",40.71958611647166,-74.04311746358871,29270,"Subscriber",1991,2
217,"2019-06-01 08:56:35.2290","2019-06-01 09:00:13.0260",3195,"Sip Ave",40.73089709786179,-74.06391263008118,3677,"Glenwood Ave",40.72755146730012,-74.07106071710587,29609,"Subscriber",1994,2
2527,"2019-06-01 08:56:46.8220","2019-06-01 09:38:54.2470",3192,"Liberty Light Rail",40.7112423,-74.0557013,3192,"Liberty Light Rail",40.7112423,-74.0557013,29467,"Subscriber",1971,2
336,"2019-06-01 08:57:41.7930","2019-06-01 09:03:18.1700",3481,"York St",40.71649,-74.04105,3639,"Harborside",40.7192517,-74.034234,29598,"Subscriber",1996,2
447,"2019-06-01 08:59:12.6970","2019-06-01 09:06:39.9460",3267,"Morris Canal",40.7124188237569,-74.03852552175522,3213,"Van Vorst Park",40.71848892,-74.047726625,29571,"Subscriber",1961,1
329,"2019-06-01 09:01:09.0070","2019-06-01 09:06:38.0760",3481,"York St",40.71649,-74.04105,3638,"Washington St",40.7242941,-74.0354826,26158,"Subscriber",1989,1
223,"2019-06-01 09:04:33.2810","2019-06-01 09:08:16.7160",3206,"Hilltop",40.7311689,-74.0575736,3209,"Brunswick St",40.7241765,-74.0506564,29224,"Subscriber",1988,1
137,"2019-06-01 09:04:39.8570","2019-06-01 09:06:57.5870",3214,"Essex Light Rail",40.7127742,-74.0364857,3267,"Morris Canal",40.7124188237569,-74.03852552175522,29232,"Subscriber",1978,2
